"aranya","plot13","Acacia auriculiformis","1","0","1","22.00","28.7","0"
"aranya","plot13","Acacia holosericea","1","1","1","6.71","2","0"
"aranya","plot13","Acacia holosericea","1","1","1","7.81","9","0"
"aranya","plot13","Acacia holosericea","1","1","0","10.49","4.1","0"
"aranya","plot13","Acacia holosericea","1","1","1","9.22","3","0"
"aranya","plot13","Acacia holosericea","1","1","0","11.00","2","0"
"aranya","plot13","Acacia mangium","1","0","0","13.46","7","0"
"aranya","plot13","Acacia mangium","1","1","1","12.50","7","0"
"aranya","plot13","Acacia mangium","1","1","1","10.50","3","0"
"aranya","plot13","Adenanthera pavonina","1","0","0","18.45","2","0"
"aranya","plot13","Adenanthera pavonina","1","0","0","14.00","3","0"
"aranya","plot13","Adenanthera pavonina","1","0","0","26.00","5","0"
"aranya","plot13","Adenanthera pavonina","1","0","0","60.59","7","0"
"aranya","plot13","Azadirachta indica","1","0","0","10.31","7","0"
"aranya","plot13","Azadirachta indica","1","0","0","13.45","2","0"
"aranya","plot13","Azadirachta indica","1","0","0","14.87","13.2","0"
"aranya","plot13","Azadirachta indica","1","0","0","13.00","15","0"
"aranya","plot13","Azadirachta indica","1","0","0","25.00","21.8","0"
"aranya","plot13","Azadirachta indica","1","0","0","52.00","21.8","0"
"aranya","plot13","Canthium coromandelicum","1","0","0","8.60","25","0"
"aranya","plot13","Canthium coromandelicum","1","0","0","9.00","7","0"
"aranya","plot13","Canthium coromandelicum","1","0","0","18.87","13.5","0"
"aranya","plot13","Cochlospermum religiosa","1","0","0","15.00","0","0"
"aranya","plot13","Dodonaea angustifolia","1","0","0","9.55","3","0"
"aranya","plot13","Dodonaea angustifolia","1","0","0","8.60","2","0"
"aranya","plot13","Helicteres isora","1","0","0","9.82","2","0"
"aranya","plot13","Ixora pavetta","1","0","0","17.00","5","0"
"aranya","plot13","Madhuca longifolia","1","0","0","11.92","6","0"
"aranya","plot13","Manilkara hexandra","1","1","0","35.41","13.4","0"
"aranya","plot13","Manilkara hexandra","1","1","0","44.27","6","0"
"aranya","plot13","Memecylon umbellatum","1","0","0","20.83","3","0"
"aranya","plot13","Morinda coreia","1","0","0","17.00","25","0"
"aranya","plot13","Morinda coreia","1","0","0","21.63","5","0"
"aranya","plot13","Morinda coreia","1","0","0","61.00","19","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","8.50","1.3","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","9.00","36.5","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","10.00","12.5","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","11.00","6.6","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","13.04","8","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","11.50","3","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","12.00","12","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","12.50","31.3","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","13.00","9","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","14.00","6","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","14.50","6","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","15.00","6","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","15.50","3.5","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","16.00","3","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","16.50","5","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","17.00","7","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","21.50","16.8","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","22.00","13.1","0"
"aranya","plot13","Pterocarpus santalinus","1","0","1","26.00","15","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","36.00","36.5","0"
"aranya","plot13","Pterocarpus santalinus","1","0","1","43.00","32.7","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","69.50","27.4","0"
"aranya","plot13","Pterocarpus santalinus","1","0","0","160.57","10.4","0"
"aranya","plot13","Pterocarpus santalinus","1","0","1","82.00","35.8","0"
"aranya","plot13","Walsura trifoliata","1","0","0","24.04","6","0"
"aranya","plot14","Acacia auriculiformis","1","0","0","10.84","26.2","0"
"aranya","plot14","Acacia auriculiformis","1","0","0","8.00","40.1","0"
"aranya","plot14","Acacia auriculiformis","1","0","0","15.04","18.7","0"
"aranya","plot14","Acacia holosericea","1","1","1","7.78","2","0"
"aranya","plot14","Acacia mangium","1","0","0","12.50","2","0"
"aranya","plot14","Adenanthera pavonina","1","0","0","26.21","33.1","0"
"aranya","plot14","Adenanthera pavonina","1","0","0","57.88","29.2","0"
"aranya","plot14","Adenanthera pavonina","1","0","0","55.99","8.8","0"
"aranya","plot14","Adenanthera pavonina","1","0","0","70.89","12.6","0"
"aranya","plot14","Albizia lebbeck","1","0","0","10.50","1.7","0"
"aranya","plot14","Azadirachta indica","1","0","0","8.14","3","0"
