"aranya","plot10","0","Atalantia monophylla","1","0","0","12.00","6.50","0.00","0.00","0.00","0.00","6.50","2","0","0","0","0","0","0"
"aranya","plot10","0","Atalantia monophylla","1","0","0","57.70","19.00","35.00","0.00","0.00","0.00","39.82","2","0","0","0","0","0","0"
"aranya","plot10","0","Azadirachta indica","1","0","0","5.00","10.50","10.00","0.00","0.00","0.00","14.50","2","0","0","0","0","0","0"
"aranya","plot10","0","Azadirachta indica","1","0","0","45.00","26.00","11.00","0.00","0.00","0.00","28.23","2","0","0","0","0","0","0"
"aranya","plot10","0","Barringtonia acutangala","1","0","0","20.80","25.50","25.00","0.00","0.00","0.00","35.71","2","0","0","0","0","0","0"
"aranya","plot10","0","Barringtonia acutangala","1","0","0","8.90","81.00","54.00","15.50","0.00","0.00","98.58","2","0","0","0","0","0","0"
"aranya","plot10","0","Butea monosperma","1","0","0","0.60","27.00","0.00","0.00","0.00","0.00","27.00","2","0","0","0","0","0","0"
"aranya","plot10","0","Cassia fistula","1","0","1","42.20","25.00","23.00","17.00","0.00","0.00","37.99","2","0","0","0","0","0","0"
"aranya","plot10","0","Cleistanthus collinus","1","1","0","9.80","15.00","14.00","20.00","0.00","0.00","28.65","2","0","0","0","0","0","0"
"aranya","plot10","0","Cochlospermum religiosa","1","0","0","1.00","27.00","13.00","19.00","0.00","0.00","35.48","2","0","0","0","0","0","0"
"aranya","plot10","0","Cochlospermum religiosa","1","0","0","0.10","42.50","30.00","30.50","0.00","0.00","60.30","2","0","0","0","0","0","0"
"aranya","plot10","0","Diospyros montana","1","0","0","14.00","8.00","8.00","8.00","0.00","0.00","13.86","2","0","0","0","0","0","0"
"aranya","plot10","0","Dodonaea angustifolia","1","0","1","8.10","7.00","5.00","0.00","0.00","0.00","8.60","2","0","0","0","0","0","0"
"aranya","plot10","0","Ficus benghalensis","1","0","0","1.00","330.00","0.00","0.00","0.00","0.00","330.00","2","0","0","0","0","0","0"
"aranya","plot10","0","Flacourtia indica","1","0","0","0.60","8.00","4.00","9.00","0.00","0.00","12.69","2","0","0","0","0","0","0"
"aranya","plot10","0","Flacourtia indica","1","0","0","5.00","21.00","0.00","0.00","0.00","0.00","21.00","2","0","0","0","0","0","0"
"aranya","plot10","0","Flacourtia indica","1","0","0","6.00","21.00","8.50","9.00","0.00","0.00","24.38","2","0","0","0","0","0","0"
"aranya","plot10","0","Ixora pavetta","1","1","0","19.00","24.00","18.00","21.00","12.00","0.00","38.54","2","0","0","0","0","0","0"
"aranya","plot10","0","Khaya senegalensis","1","0","0","15.00","11.50","0.00","0.00","0.00","0.00","11.50","2","0","0","0","0","0","0"
"aranya","plot10","0","Madhuca longifolia","1","0","0","12.00","43.00","0.00","0.00","0.00","0.00","43.00","2","0","0","0","0","0","0"
"aranya","plot10","0","Manilkara hexandra","1","1","0","17.50","6.00","6.00","7.50","6.00","0.00","12.82","2","0","0","0","0","0","0"
"aranya","plot10","0","Manilkara hexandra","1","0","1","20.30","15.00","13.00","0.00","0.00","0.00","19.85","2","0","0","0","0","0","0"
"aranya","plot10","0","Manilkara hexandra","1","1","1","75.80","20.00","17.00","15.00","15.00","12.00","35.82","2","0","0","0","0","0","0"
"aranya","plot10","0","Memecylon umbellatum","1","0","0","19.00","6.00","5.50","6.00","6.00","0.00","11.76","2","0","0","0","0","0","0"
"aranya","plot10","0","Memecylon umbellatum","1","0","0","12.00","7.00","8.00","12.00","0.00","0.00","16.03","2","0","0","0","0","0","0"
"aranya","plot10","0","Memecylon umbellatum","1","0","0","20.80","35.00","20.00","16.00","0.00","0.00","43.37","2","0","0","0","0","0","0"
"aranya","plot10","0","Memecylon umbellatum","1","0","0","7.70","74.00","70.00","0.00","0.00","0.00","101.86","2","0","0","0","0","0","0"
"aranya","plot10","0","Morinda coreia","1","0","0","1.10","10.00","0.00","0.00","0.00","0.00","10.00","2","0","0","0","0","0","0"
"aranya","plot10","0","Morinda coreia","1","0","0","11.40","11.00","0.00","0.00","0.00","0.00","11.00","2","0","0","0","0","0","0"
"aranya","plot10","0","Morinda coreia","1","0","0","16.00","44.00","0.00","0.00","0.00","0.00","44.00","2","0","0","0","0","0","0"
"aranya","plot10","0","Pterocarpus marsupium","1","0","0","24.70","57.00","0.00","0.00","0.00","0.00","57.00","2","0","0","0","0","0","0"
"aranya","plot10","0","Pterocarpus santalinus","1","0","0","21.50","34.00","0.00","0.00","0.00","0.00","34.00","2","0","0","0","0","0","0"
"aranya","plot10","0","Pterocarpus santalinus","1","0","0","12.30","57.50","0.00","0.00","0.00","0.00","57.50","2","0","0","0","0","0","0"
"aranya","plot10","0","Pterocarpus santalinus","1","0","0","19.70","78.00","14.00","32.00","0.00","0.00","85.46","2","0","0","0","0","0","0"
